estado,data,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos
AL,2020-09-23,3337357,85551,551,2026,5
AL,2020-09-24,3337357,85745,194,2032,6
AL,2020-09-25,3337357,85929,184,2038,6
AL,2020-09-26,3337357,86116,187,2044,6
AL,2020-09-27,3337357,86286,170,2049,5
AL,2020-09-28,3337357,86385,99,2054,5
AL,2020-09-29,3337357,86541,156,2059,5
AL,2020-09-30,3337357,86871,330,2064,5
AL,2020-10-01,3337357,87496,625,2070,6
AL,2020-10-02,3337357,87742,246,2077,7
AL,2020-10-03,3337357,87920,178,2083,6
AL,2020-10-04,3337357,88090,170,2089,6
AL,2020-10-05,3337357,88127,37,2095,6
AL,2020-10-06,3337357,88275,148,2101,6
AL,2020-10-07,3337357,88418,143,2107,6
AL,2020-10-08,3337357,88530,112,2113,6
AL,2020-10-09,3337357,88645,115,2118,5
AL,2020-10-10,3337357,88782,137,2124,6
AL,2020-10-11,3337357,88818,36,2130,6
AL,2020-10-12,3337357,88872,54,2136,6
AL,2020-10-13,3337357,88946,74,2143,7
AL,2020-10-14,3337357,89074,128,2149,6
AL,2020-10-15,3337357,89184,110,2154,5
AL,2020-10-16,3337357,89270,86,2159,5
AL,2020-10-17,3337357,89357,87,2164,5
AL,2020-10-18,3337357,89485,128,2169,5
AL,2020-10-19,3337357,89520,35,2174,5
AL,2020-10-20,3337357,89636,116,2179,5
AL,2020-10-21,3337357,89738,102,2184,5
AL,2020-10-22,3337357,89839,101,2188,4
AL,2020-10-23,3337357,89986,147,2193,5
AL,2020-10-24,3337357,90116,130,2198,5
AL,2020-10-25,3337357,90169,53,2203,5
AL,2020-10-26,3337357,90246,77,2208,5
AL,2020-10-27,3337357,90376,130,2213,5
AL,2020-10-28,3337357,90489,113,2218,5
AL,2020-10-29,3337357,90556,67,2222,4
AL,2020-10-30,3337357,90663,107,2226,4
AL,2020-10-31,3337357,90781,118,2230,4
AL,2020-11-01,3337357,90812,31,2234,4
AL,2020-11-02,3337357,90910,98,2238,4
AL,2020-11-03,3337357,91008,98,2242,4
AL,2020-11-04,3337357,91134,126,2246,4
AL,2020-11-05,3337357,91262,128,2250,4
AL,2020-11-06,3337357,91399,137,2254,4
AL,2020-11-07,3337357,91595,196,2258,4
AL,2020-11-08,3337357,91710,115,2262,4
AL,2020-11-09,3337357,91840,130,2266,4
AL,2020-11-10,3337357,91931,91,2270,4
AL,2020-11-11,3337357,92032,101,2274,4
AL,2020-11-12,3337357,92158,126,2277,3
AL,2020-11-13,3337357,92320,162,2280,3
AL,2020-11-14,3337357,92472,152,2283,3
AL,2020-11-15,3337357,92588,116,2287,4
AL,2020-11-16,3337357,92634,46,2290,3
AL,2020-11-17,3337357,92807,173,2293,3
AL,2020-11-18,3337357,92943,136,2296,3
AL,2020-11-19,3337357,93115,172,2300,4
AL,2020-11-20,3337357,93237,122,2303,3
AL,2020-11-21,3337357,93351,114,2306,3
AL,2020-11-22,3337357,93432,81,2309,3
AL,2020-11-23,3337357,93561,129,2313,4
AL,2020-11-24,3337357,93700,139,2316,3
AL,2020-11-25,3337357,93907,207,2318,2
AL,2020-11-26,3337357,94052,145,2321,3
AL,2020-11-27,3337357,94384,332,2323,2
AL,2020-11-28,3337357,94605,221,2326,3
AL,2020-11-29,3337357,94851,246,2328,2
AL,2020-11-30,3337357,94976,125,2331,3
AL,2020-12-01,3337357,95144,168,2333,2
AL,2020-12-02,3337357,95380,236,2336,3
AL,2020-12-03,3337357,95635,255,2338,2
AL,2020-12-04,3337357,95890,255,2341,3
AL,2020-12-05,3337357,96292,402,2343,2
AL,2020-12-06,3337357,96624,332,2346,3
AL,2020-12-07,3337357,96776,152,2349,3
AL,2020-12-08,3337357,96965,189,2352,3
AL,2020-12-09,3337357,97240,275,2355,3
AL,2020-12-10,3337357,97554,314,2358,3
AL,2020-12-11,3337357,97940,386,2361,3
AL,2020-12-12,3337357,98169,229,2364,3
AL,2020-12-13,3337357,98604,435,2368,4
AL,2020-12-14,3337357,98920,316,2372,4
AL,2020-12-15,3337357,99230,310,2376,4
AL,2020-12-16,3337357,100003,773,2381,5
AL,2020-12-17,3337357,100299,296,2386,5
AL,2020-12-18,3337357,100611,312,2391,5
AL,2020-12-19,3337357,100970,359,2396,5
AL,2020-12-20,3337357,101277,307,2402,6
AL,2020-12-21,3337357,101435,158,2409,7
AL,2020-12-22,3337357,101737,302,2417,8
AL,2020-12-23,3337357,102170,433,2425,8
AL,2020-12-24,3337357,102561,391,2432,7
AL,2020-12-25,3337357,102819,258,2439,7
AL,2020-12-26,3337357,103117,298,2446,7
AL,2020-12-27,3337357,103543,426,2453,7
AL,2020-12-28,3337357,103740,197,2460,7
AL,2020-12-29,3337357,104111,371,2467,7
AL,2020-12-30,3337357,104491,380,2474,7
AL,2020-12-31,3337357,104810,319,2481,7
AL,2021-01-01,3337357,105083,273,2488,7
AL,2021-01-02,3337357,105353,270,2494,6
AL,2021-01-03,3337357,105706,353,2501,7
AL,2021-01-04,3337357,106024,318,2507,6
AL,2021-01-05,3337357,106402,378,2513,6
AL,2021-01-06,3337357,106873,471,2521,8
AL,2021-01-07,3337357,107271,398,2529,8
AL,2021-01-08,3337357,107620,349,2537,8
AL,2021-01-09,3337357,108101,481,2545,8
AL,2021-01-10,3337357,108534,433,2553,8
AL,2021-01-11,3337357,108812,278,2561,8
AL,2021-01-12,3337357,109311,499,2569,8
AL,2021-01-13,3337357,109712,401,2577,8
AL,2021-01-14,3337357,110104,392,2585,8
AL,2021-01-15,3337357,110564,460,2594,9
AL,2021-01-16,3337357,110960,396,2603,9
AL,2021-01-17,3337357,111435,475,2612,9
AL,2021-01-18,3337357,111716,281,2621,9
AL,2021-01-19,3337357,112089,373,2630,9
AL,2021-01-20,3337357,112468,379,2639,9
AL,2021-01-21,3337357,112846,378,2648,9
AL,2021-01-22,3337357,113197,351,2657,9
AL,2021-01-23,3337357,113654,457,2666,9
AL,2021-01-24,3337357,114161,507,2675,9
AL,2021-01-25,3337357,114828,667,2684,9
AL,2021-01-26,3337357,115375,547,2693,9
AL,2021-01-27,3337357,115938,563,2702,9
AL,2021-01-28,3337357,116371,433,2711,9
AL,2021-01-29,3337357,116765,394,2720,9
AL,2021-01-30,3337357,117279,514,2729,9
AL,2021-01-31,3337357,117760,481,2738,9
AL,2021-02-01,3337357,118212,452,2746,8
AL,2021-02-02,3337357,118733,521,2755,9
AL,2021-02-03,3337357,119080,347,2763,8
AL,2021-02-04,3337357,119450,370,2772,9
AL,2021-02-05,3337357,120020,570,2780,8
AL,2021-02-06,3337357,120447,427,2789,9
AL,2021-02-07,3337357,120686,239,2797,8
AL,2021-02-08,3337357,121137,451,2806,9
AL,2021-02-09,3337357,121595,458,2814,8
AL,2021-02-10,3337357,122017,422,2823,9
AL,2021-02-11,3337357,122483,466,2831,8
AL,2021-02-12,3337357,122991,508,2840,9
AL,2021-02-13,3337357,123617,626,2848,8
AL,2021-02-14,3337357,124287,670,2857,9
AL,2021-02-15,3337357,125036,749,2865,8
AL,2021-02-16,3337357,125668,632,2875,10
AL,2021-02-17,3337357,126318,650,2885,10
AL,2021-02-18,3337357,126944,626,2895,10
AL,2021-02-19,3337357,127333,389,2905,10
AL,2021-02-20,3337357,127835,502,2915,10
AL,2021-02-21,3337357,128184,349,2924,9
AL,2021-02-22,3337357,128493,309,2932,8
AL,2021-02-23,3337357,129038,545,2941,9
AL,2021-02-24,3337357,129437,399,2951,10
AL,2021-02-25,3337357,129909,472,2961,10
AL,2021-02-26,3337357,130580,671,2976,15
AL,2021-02-27,3337357,131063,483,2986,10
AL,2021-02-28,3337357,131743,680,2996,10
AL,2021-03-01,3337357,132242,499,3007,11
AL,2021-03-02,3337357,132698,456,3019,12
AL,2021-03-03,3337357,133217,519,3031,12
AL,2021-03-04,3337357,133794,577,3045,14
AL,2021-03-05,3337357,134417,623,3058,13
AL,2021-03-06,3337357,134947,530,3071,13
AL,2021-03-07,3337357,135564,617,3085,14
AL,2021-03-08,3337357,136105,541,3100,15
AL,2021-03-09,3337357,136757,652,3116,16
AL,2021-03-10,3337357,137337,580,3132,16
AL,2021-03-11,3337357,138063,726,3148,16
AL,2021-03-12,3337357,138927,864,3164,16
AL,2021-03-13,3337357,139643,716,3180,16
AL,2021-03-14,3337357,140340,697,3196,16
AL,2021-03-15,3337357,141388,1048,3214,18
AL,2021-03-16,3337357,142542,1154,3232,18
AL,2021-03-17,3337357,143336,794,3252,20
AL,2021-03-18,3337357,144410,1074,3272,20
AL,2021-03-19,3337357,145387,977,3292,20
AL,2021-03-20,3337357,146394,1007,3314,22
AL,2021-03-21,3337357,147457,1063,3336,22
AL,2021-03-22,3337357,147880,423,3356,20
AL,2021-03-23,3337357,148420,540,3376,20
AL,2021-03-24,3337357,148994,574,3396,20
AL,2021-03-25,3337357,149695,701,3419,23
AL,2021-03-26,3337357,150364,669,3442,23
AL,2021-03-27,3337357,151088,724,3465,23
AL,2021-03-28,3337357,151822,734,3487,22
AL,2021-03-29,3337357,152208,386,3509,22
AL,2021-03-30,3337357,152864,656,3531,22
AL,2021-03-31,3337357,153488,624,3552,21
AL,2021-04-01,3337357,154197,709,3574,22
AL,2021-04-02,3337357,154817,620,3596,22
AL,2021-04-03,3337357,155808,991,3618,22
AL,2021-04-04,3337357,156237,429,3641,23
AL,2021-04-05,3337357,156520,283,3663,22
AL,2021-04-06,3337357,157328,808,3686,23
AL,2021-04-07,3337357,158067,739,3708,22
AL,2021-04-08,3337357,158820,753,3730,22
AL,2021-04-09,3337357,159509,689,3754,24
AL,2021-04-10,3337357,160123,614,3778,24
AL,2021-04-11,3337357,161351,1228,3800,22
AL,2021-04-12,3337357,161500,149,3824,24
AL,2021-04-13,3337357,162214,714,3848,24
AL,2021-04-14,3337357,163016,802,3872,24
AL,2021-04-15,3337357,163805,789,3896,24
AL,2021-04-16,3337357,164402,597,3919,23
AL,2021-04-17,3337357,165459,1057,3942,23
AL,2021-04-18,3337357,166706,1247,3966,24
AL,2021-04-19,3337357,167037,331,3989,23
AL,2021-04-20,3337357,167399,362,4012,23
AL,2021-04-21,3337357,168272,873,4034,22
AL,2021-04-22,3337357,168747,475,4054,20
AL,2021-04-23,3337357,169265,518,4074,20
AL,2021-04-24,3337357,170138,873,4096,22
AL,2021-04-25,3337357,170611,473,4117,21
AL,2021-04-26,3337357,170902,291,4138,21
AL,2021-04-27,3337357,171648,746,4159,21
AL,2021-04-28,3337357,172322,674,4180,21
AL,2021-04-29,3337357,173121,799,4200,20
AL,2021-04-30,3337357,173662,541,4220,20
AL,2021-05-01,3337357,174476,814,4240,20
AL,2021-05-02,3337357,175169,693,4258,18
AL,2021-05-03,3337357,175415,246,4275,17
AL,2021-05-04,3337357,175946,531,4293,18
AL,2021-05-05,3337357,176835,889,4311,18
AL,2021-05-06,3337357,177434,599,4329,18
AL,2021-05-07,3337357,178288,854,4347,18
AL,2021-05-08,3337357,178913,625,4364,17
AL,2021-05-09,3337357,180103,1190,4381,17
AL,2021-05-10,3337357,180409,306,4397,16
AL,2021-05-11,3337357,180975,566,4413,16
AL,2021-05-12,3337357,181659,684,4429,16
AL,2021-05-13,3337357,182433,774,4446,17
AL,2021-05-14,3337357,182969,536,4462,16
AL,2021-05-15,3337357,183703,734,4478,16
AL,2021-05-16,3337357,184394,691,4493,15
AL,2021-05-17,3337357,185070,676,4508,15
AL,2021-05-18,3337357,185615,545,4523,15
AL,2021-05-19,3337357,186122,507,4538,15
AL,2021-05-20,3337357,187085,963,4554,16
AL,2021-05-21,3337357,187476,391,4571,17
AL,2021-05-22,3337357,188062,586,4589,18
AL,2021-05-23,3337357,188958,896,4607,18
AL,2021-05-24,3337357,189098,140,4625,18
AL,2021-05-25,3337357,189586,488,4643,18
AL,2021-05-26,3337357,190379,793,4661,18
AL,2021-05-27,3337357,190985,606,4679,18
AL,2021-05-28,3337357,191354,369,4697,18
AL,2021-05-29,3337357,192224,870,4715,18
AL,2021-05-30,3337357,192524,300,4734,19
AL,2021-05-31,3337357,193046,522,4751,17
AL,2021-06-01,3337357,193581,535,4768,17
AL,2021-06-02,3337357,194326,745,4785,17
AL,2021-06-03,3337357,194926,600,4802,17
AL,2021-06-04,3337357,195962,1036,4820,18
AL,2021-06-05,3337357,196583,621,4839,19
AL,2021-06-06,3337357,197760,1177,4859,20
AL,2021-06-07,3337357,198440,680,4880,21
AL,2021-06-08,3337357,199215,775,4901,21
AL,2021-06-09,3337357,200000,785,4922,21
AM,2020-03-27,4144597,0,0,0,0
AM,2020-03-28,4144597,111,111,1,1
AM,2020-03-29,4144597,140,29,1,0
AM,2020-03-30,4144597,151,11,1,0
AM,2020-03-31,4144597,175,24,3,2
AM,2020-04-01,4144597,200,25,3,0
AM,2020-04-02,4144597,229,29,3,0
AM,2020-04-03,4144597,260,31,7,4
AM,2020-04-04,4144597,311,51,12,5
AM,2020-04-05,4144597,417,106,14,2
AM,2020-04-06,4144597,532,115,19,5
AM,2020-04-07,4144597,636,104,23,4
AM,2020-04-08,4144597,804,168,30,7
AM,2020-04-09,4144597,899,95,40,10
AM,2020-04-10,4144597,981,82,50,10
AM,2020-04-11,4144597,1050,69,53,3
AM,2020-04-12,4144597,1206,156,62,9
AM,2020-04-13,4144597,1275,69,71,9
AM,2020-04-14,4144597,1484,209,90,19
AM,2020-04-15,4144597,1554,70,106,16
AM,2020-04-16,4144597,1719,165,124,18
AM,2020-04-17,4144597,1809,90,145,21
AM,2020-04-18,4144597,1897,88,161,16
AM,2020-04-19,4144597,2044,147,182,21
AM,2020-04-20,4144597,2160,116,185,3
AM,2020-04-21,4144597,2270,110,193,8
AM,2020-04-22,4144597,2479,209,207,14
AM,2020-04-23,4144597,2888,409,234,27
AM,2020-04-24,4144597,3194,306,255,21
AM,2020-04-25,4144597,3635,441,287,32
AM,2020-04-26,4144597,3833,198,304,17
AM,2020-04-27,4144597,3928,95,320,16
AM,2020-04-28,4144597,4337,409,351,31
AM,2020-04-29,4144597,4801,464,380,29
AM,2020-04-30,4144597,5254,453,425,45
AM,2020-05-01,4144597,5723,469,476,51
AM,2020-05-02,4144597,6062,339,501,25
AM,2020-05-03,4144597,6683,621,548,47
AM,2020-05-04,4144597,7242,559,584,36
AM,2020-05-05,4144597,8109,867,649,65
AM,2020-05-06,4144597,9243,1134,751,102
AM,2020-05-07,4144597,10099,856,806,55
AM,2020-05-08,4144597,10727,628,874,68
AM,2020-05-09,4144597,11925,1198,962,88
AM,2020-05-10,4144597,12599,674,1004,42
AM,2020-05-11,4144597,12919,320,1035,31
AM,2020-05-12,4144597,14168,1249,1098,63
AM,2020-05-13,4144597,15816,1648,1160,62
AM,2020-05-14,4144597,17181,1365,1235,75
AM,2020-05-15,4144597,18392,1211,1331,96
AM,2020-05-16,4144597,19677,1285,1375,44
AM,2020-05-17,4144597,20328,651,1413,38
AM,2020-05-18,4144597,20913,585,1433,20
AM,2020-05-19,4144597,22132,1219,1491,58
AM,2020-05-20,4144597,23704,1572,1561,70
AM,2020-05-21,4144597,25367,1663,1620,59
AM,2020-05-22,4144597,27038,1671,1669,49
AM,2020-05-23,4144597,28802,1764,1744,75
AM,2020-05-24,4144597,29867,1065,1758,14
AM,2020-05-25,4144597,30282,415,1781,23
AM,2020-05-26,4144597,31949,1667,1852,71
AM,2020-05-27,4144597,33508,1559,1891,39
AM,2020-05-28,4144597,36146,2638,1964,73
AM,2020-05-29,4144597,38909,2763,2011,47
AM,2020-05-30,4144597,40560,1651,2047,36
AM,2020-05-31,4144597,41378,818,2052,5
AM,2020-06-01,4144597,41774,396,2071,19
AM,2020-06-02,4144597,43195,1421,2102,31
AM,2020-06-03,4144597,44347,1152,2138,36
AM,2020-06-04,4144597,46473,2126,2183,45
AM,2020-06-05,4144597,47666,1193,2199,16
AM,2020-06-06,4144597,48785,1119,2232,33
AM,2020-06-07,4144597,49269,484,2250,18
AM,2020-06-08,4144597,49811,542,2271,21
AM,2020-06-09,4144597,51234,1423,2315,44
AM,2020-06-10,4144597,52849,1615,2363,48
AM,2020-06-11,4144597,53989,1140,2400,37
AM,2020-06-12,4144597,55111,1122,2429,29
AM,2020-06-13,4144597,56026,915,2465,36
AM,2020-06-14,4144597,56506,480,2492,27
AM,2020-06-15,4144597,56777,271,2512,20
AM,2020-06-16,4144597,58018,1241,2549,37
AM,2020-06-17,4144597,59547,1529,2579,30
AM,2020-06-18,4144597,60736,1189,2605,26
AM,2020-06-19,4144597,61683,947,2624,19
AM,2020-06-20,4144597,62902,1219,2650,26
AM,2020-06-21,4144597,63410,508,2657,7
AM,2020-06-22,4144597,63731,321,2671,14
AM,2020-06-23,4144597,65073,1342,2686,15
AM,2020-06-24,4144597,66764,1691,2710,24
AM,2020-06-25,4144597,67267,503,2731,21
AM,2020-06-26,4144597,68220,953,2739,8
AM,2020-06-27,4144597,69022,802,2772,33
AM,2020-06-28,4144597,69649,627,2780,8
AM,2020-06-29,4144597,69893,244,2792,12
AM,2020-06-30,4144597,70823,930,2823,31
AM,2020-07-01,4144597,72284,1461,2843,20
AM,2020-07-02,4144597,73530,1246,2862,19
AM,2020-07-03,4144597,74537,1007,2887,25
AM,2020-07-04,4144597,75945,1408,2918,31
AM,2020-07-05,4144597,76014,69,2929,11
AM,2020-07-06,4144597,76424,410,2938,9
AM,2020-07-07,4144597,79167,2743,2952,14
AM,2020-07-08,4144597,80082,915,2967,15
AM,2020-07-09,4144597,81318,1236,2985,18
AM,2020-07-10,4144597,82507,1189,3008,23
AM,2020-07-11,4144597,83230,723,3023,15
AM,2020-07-12,4144597,83526,296,3039,16
AM,2020-07-13,4144597,84412,886,3048,9
AM,2020-07-14,4144597,85641,1229,3063,15
AM,2020-07-15,4144597,86944,1303,3080,17
AM,2020-07-16,4144597,88025,1081,3095,15
AM,2020-07-17,4144597,88822,797,3118,23
AM,2020-07-18,4144597,90534,1712,3129,11
AM,2020-07-19,4144597,90913,379,3149,20
AM,2020-07-20,4144597,91389,476,3146,-3
AM,2020-07-21,4144597,92164,775,3169,23
AM,2020-07-22,4144597,92721,557,3183,14
AM,2020-07-23,4144597,94219,1498,3193,10
AM,2020-07-24,4144597,95424,1205,3199,6
AM,2020-07-25,4144597,96094,670,3210,11
AM,2020-07-26,4144597,96463,369,3217,7
AM,2020-07-27,4144597,97079,616,3224,7
AM,2020-07-28,4144597,98118,1039,3236,12
AM,2020-07-29,4144597,99093,975,3246,10
AM,2020-07-30,4144597,100140,1047,3252,6
AM,2020-07-31,4144597,100940,800,3268,16
AM,2020-08-01,4144597,101777,837,3278,10
AM,2020-08-02,4144597,102124,347,3283,5
AM,2020-08-03,4144597,102386,262,3288,5
AM,2020-08-04,4144597,103269,883,3299,11
AM,2020-08-05,4144597,104250,981,3317,18
AM,2020-08-06,4144597,105054,804,3335,18
AM,2020-08-07,4144597,105857,803,3345,10
AM,2020-08-08,4144597,106428,571,3364,19
AM,2020-08-09,4144597,106950,522,3359,-5
AM,2020-08-10,4144597,107197,247,3384,25
AM,2020-08-11,4144597,108105,908,3405,21
AM,2020-08-12,4144597,108920,815,3417,12
AM,2020-08-13,4144597,109802,882,3435,18
AM,2020-08-14,4144597,110777,975,3455,20
AM,2020-08-15,4144597,111241,464,3463,8
AM,2020-08-16,4144597,111912,671,3483,20
AM,2020-08-17,4144597,112263,351,3505,22
AM,2020-08-18,4144597,112881,618,3524,19
AM,2020-08-19,4144597,113592,711,3537,13
AM,2020-08-20,4144597,114335,743,3551,14
AM,2020-08-21,4144597,114792,457,3556,5
AM,2020-08-22,4144597,115369,577,3557,1
AM,2020-08-23,4144597,115615,246,3563,6
AM,2020-08-24,4144597,115792,177,3578,15
AM,2020-08-25,4144597,116579,787,3588,10
AM,2020-08-26,4144597,117412,833,3600,12
AM,2020-08-27,4144597,118083,671,3616,16
AM,2020-08-28,4144597,118844,761,3629,13
AM,2020-08-29,4144597,119859,1015,3634,5
AM,2020-08-30,4144597,120060,201,3639,5
AM,2020-08-31,4144597,120296,236,3649,10
AM,2020-09-01,4144597,120919,623,3661,12
AM,2020-09-02,4144597,121793,874,3798,137
AM,2020-09-03,4144597,122520,727,3828,30
AM,2020-09-04,4144597,123187,667,3834,6
AM,2020-09-05,4144597,123726,539,3841,7
AM,2020-09-06,4144597,123811,85,3847,6
AM,2020-09-07,4144597,123905,94,3849,2
AM,2020-09-08,4144597,124223,318,3855,6
AM,2020-09-09,4144597,124959,736,3862,7
AM,2020-09-10,4144597,125660,701,3874,12
AM,2020-09-11,4144597,126423,763,3883,9
AM,2020-09-12,4144597,126939,516,3888,5
AM,2020-09-13,4144597,127132,193,3892,4
AM,2020-09-14,4144597,127407,275,3898,6
AM,2020-09-15,4144597,128150,743,3907,9
AM,2020-09-16,4144597,128851,701,3920,13
AM,2020-09-17,4144597,129501,650,3931,11
AM,2020-09-18,4144597,130359,858,3950,19
AM,2020-09-19,4144597,131573,1214,3956,6
AM,2020-09-20,4144597,131757,184,3959,3
AM,2020-09-21,4144597,131920,163,3964,5
AM,2020-09-22,4144597,132687,767,3967,3
AM,2020-09-23,4144597,133413,726,3984,17
AM,2020-09-24,4144597,134289,876,3992,8
AM,2020-09-25,4144597,135205,916,4000,8
AM,2020-09-26,4144597,136169,964,4022,22
AM,2020-09-27,4144597,136416,247,4027,5
AM,2020-09-28,4144597,136708,292,4031,4
AM,2020-09-29,4144597,137964,1256,4035,4
AM,2020-09-30,4144597,139326,1362,4156,121
AM,2020-10-01,4144597,140240,914,4159,3
AM,2020-10-02,4144597,141199,959,4162,3
AM,2020-10-03,4144597,142137,938,4169,7
AM,2020-10-04,4144597,142382,245,4176,7
AM,2020-10-05,4144597,142573,191,4185,9
AM,2020-10-06,4144597,143571,998,4193,8
AM,2020-10-07,4144597,144492,921,4202,9
AM,2020-10-08,4144597,145367,875,4215,13
AM,2020-10-09,4144597,146233,866,4222,7
AM,2020-10-10,4144597,147038,805,4235,13
AM,2020-10-11,4144597,147457,419,4239,4
AM,2020-10-12,4144597,147465,8,4247,8
AM,2020-10-13,4144597,147864,399,4254,7
AM,2020-10-14,4144597,148518,654,4268,14
AM,2020-10-15,4144597,149366,848,4289,21
AM,2020-10-16,4144597,149784,418,4305,16
AM,2020-10-17,4144597,151186,1402,4325,20
AM,2020-10-18,4144597,151597,411,4332,7
AM,2020-10-19,4144597,151858,261,4350,18
AM,2020-10-20,4144597,152796,938,4363,13
AM,2020-10-21,4144597,154465,1669,4372,9
AM,2020-10-22,4144597,155230,765,4396,24
AM,2020-10-23,4144597,156196,966,4426,30
AM,2020-10-24,4144597,156975,779,4433,7
AM,2020-10-25,4144597,157324,349,4446,13
AM,2020-10-26,4144597,157668,344,4460,14
AM,2020-10-27,4144597,158718,1050,4478,18
AM,2020-10-28,4144597,159583,865,4491,13
AM,2020-10-29,4144597,160596,1013,4516,25
AM,2020-10-30,4144597,161434,838,4528,12
AM,2020-10-31,4144597,161683,249,4543,15
AM,2020-11-01,4144597,161974,291,4555,12
AM,2020-11-02,4144597,162139,165,4565,10
AM,2020-11-03,4144597,162560,421,4573,8
AM,2020-11-04,4144597,163399,839,4588,15
AM,2020-11-05,4144597,164070,671,4607,19
AM,2020-11-06,4144597,164070,0,4607,0
AM,2020-11-07,4144597,165394,1324,4622,15
AM,2020-11-08,4144597,165664,270,4625,3
AM,2020-11-09,4144597,165969,305,4644,19
AM,2020-11-10,4144597,166771,802,4650,6
AM,2020-11-11,4144597,167486,715,4655,5
AM,2020-11-12,4144597,167486,0,4655,0
AM,2020-11-13,4144597,168596,1110,4683,28
AM,2020-11-14,4144597,169165,569,4693,10
AM,2020-11-15,4144597,169333,168,4697,4
AM,2020-11-16,4144597,169552,219,4700,3
AM,2020-11-17,4144597,170458,906,4723,23
AM,2020-11-18,4144597,171161,703,4728,5
AM,2020-11-19,4144597,172118,957,4741,13
AM,2020-11-20,4144597,172858,740,4761,20
AM,2020-11-21,4144597,173346,488,4771,10
AM,2020-11-22,4144597,173477,131,4779,8
AM,2020-11-23,4144597,173780,303,4797,18
AM,2020-11-24,4144597,174579,799,4818,21
AM,2020-11-25,4144597,175298,719,4826,8
AM,2020-11-26,4144597,176214,916,4856,30
AM,2020-11-27,4144597,177142,928,4869,13
AM,2020-11-28,4144597,177800,658,4876,7
AM,2020-11-29,4144597,177991,191,4885,9
AM,2020-11-30,4144597,178200,209,4894,9
AM,2020-12-01,4144597,179265,1065,4896,2
AM,2020-12-02,4144597,179963,698,4912,16
AM,2020-12-03,4144597,180842,879,4932,20
AM,2020-12-04,4144597,181631,789,4936,4
AM,2020-12-05,4144597,182337,706,4946,10
AM,2020-12-06,4144597,182668,331,4951,5
AM,2020-12-07,4144597,182875,207,4964,13
AM,2020-12-08,4144597,183830,955,4969,5
AM,2020-12-09,4144597,184268,438,4973,4
AM,2020-12-10,4144597,185089,821,4978,5
AM,2020-12-11,4144597,185932,843,4987,9
AM,2020-12-12,4144597,186274,342,4998,11
AM,2020-12-13,4144597,186828,554,5001,3
AM,2020-12-14,4144597,187279,451,5011,10
AM,2020-12-15,4144597,187930,651,5026,15
AM,2020-12-16,4144597,188918,988,5036,10
AM,2020-12-17,4144597,189812,894,5049,13
AM,2020-12-18,4144597,190968,1156,5062,13
AM,2020-12-19,4144597,191674,706,5076,14
AM,2020-12-20,4144597,191976,302,5085,9
AM,2020-12-21,4144597,192327,351,5094,9
AM,2020-12-22,4144597,193544,1217,5111,17
AM,2020-12-23,4144597,194406,862,5133,22
AM,2020-12-24,4144597,195405,999,5151,18
AM,2020-12-25,4144597,195806,401,5161,10
AM,2020-12-26,4144597,196007,201,5173,12
AM,2020-12-27,4144597,196436,429,5190,17
AM,2020-12-28,4144597,196754,318,5206,16
AM,2020-12-29,4144597,198201,1447,5232,26
AM,2020-12-30,4144597,199570,1369,5258,26
AM,2020-12-31,4144597,201013,1443,5285,27
AM,2021-01-01,4144597,201574,561,5295,10
AM,2021-01-02,4144597,201867,293,5325,30
AM,2021-01-03,4144597,202413,546,5345,20
AM,2021-01-04,4144597,202972,559,5368,23
AM,2021-01-05,4144597,204900,1928,5414,46
AM,2021-01-06,4144597,207092,2192,5500,86
AM,2021-01-07,4144597,208798,1706,5546,46
AM,2021-01-08,4144597,208798,0,5546,0
AM,2021-01-09,4144597,212996,4198,5669,123
AM,2021-01-10,4144597,213961,965,5701,32
AM,2021-01-11,4144597,216112,2151,5756,55
AM,2021-01-12,4144597,218070,1958,5810,54
