Data,UF,Municipio,Residencial,Locais de Trabalho,Estações de transp. público,Parques,Mercados e farmácias,Varejo e lazer
2020-06-18,Amazonas,Itacoatiara,,-7.0,,,23.0,-36.0
2020-06-19,Amazonas,Itacoatiara,,-4.0,,,25.0,-39.0
2020-06-20,Amazonas,Itacoatiara,,12.0,,,25.0,-32.0
2020-06-21,Amazonas,Itacoatiara,,13.0,,,,-46.0
2020-06-22,Amazonas,Itacoatiara,,-1.0,,,18.0,-31.0
2020-06-23,Amazonas,Itacoatiara,,-3.0,,,30.0,-31.0
2020-06-24,Amazonas,Itacoatiara,16.0,-2.0,,,29.0,-33.0
2020-06-25,Amazonas,Itacoatiara,,-2.0,,,34.0,-27.0
2020-06-26,Amazonas,Itacoatiara,,2.0,,,33.0,-29.0
2020-06-27,Amazonas,Itacoatiara,,13.0,,,34.0,-28.0
2020-06-28,Amazonas,Itacoatiara,,14.0,,,,
2020-06-29,Amazonas,Itacoatiara,,-15.0,,,27.0,-32.0
2020-06-30,Amazonas,Itacoatiara,15.0,7.0,,,60.0,-12.0
2020-07-01,Amazonas,Itacoatiara,15.0,3.0,,,53.0,-18.0
2020-07-02,Amazonas,Itacoatiara,16.0,4.0,,,64.0,-8.0
2020-07-03,Amazonas,Itacoatiara,,5.0,,,61.0,-13.0
2020-07-04,Amazonas,Itacoatiara,,18.0,,,48.0,-13.0
2020-07-05,Amazonas,Itacoatiara,,23.0,,,,
2020-07-06,Amazonas,Itacoatiara,14.0,5.0,,,58.0,
2020-07-07,Amazonas,Itacoatiara,14.0,6.0,,,69.0,
2020-07-08,Amazonas,Itacoatiara,16.0,5.0,,,50.0,-19.0
2020-07-09,Amazonas,Itacoatiara,16.0,7.0,,,47.0,-17.0
2020-07-10,Amazonas,Itacoatiara,16.0,7.0,,,50.0,-21.0
2020-07-11,Amazonas,Itacoatiara,,21.0,,,41.0,-17.0
2020-07-12,Amazonas,Itacoatiara,,16.0,,,,
2020-07-13,Amazonas,Itacoatiara,14.0,4.0,,,28.0,-30.0
2020-07-14,Amazonas,Itacoatiara,16.0,3.0,,,42.0,-25.0
2020-07-15,Amazonas,Itacoatiara,15.0,5.0,,,38.0,-27.0
2020-07-16,Amazonas,Itacoatiara,16.0,4.0,,,30.0,-28.0
2020-07-17,Amazonas,Itacoatiara,,4.0,,,33.0,-25.0
2020-07-18,Amazonas,Itacoatiara,,19.0,,,32.0,-18.0
2020-07-19,Amazonas,Itacoatiara,,16.0,,,,
2020-07-20,Amazonas,Itacoatiara,17.0,8.0,,,37.0,-22.0
2020-07-21,Amazonas,Itacoatiara,,4.0,,,41.0,-21.0
2020-07-22,Amazonas,Itacoatiara,16.0,3.0,,,34.0,-19.0
2020-07-23,Amazonas,Itacoatiara,17.0,7.0,,,38.0,-21.0
2020-07-24,Amazonas,Itacoatiara,17.0,12.0,,,34.0,-22.0
2020-07-25,Amazonas,Itacoatiara,,21.0,,,38.0,-14.0
2020-07-26,Amazonas,Itacoatiara,,22.0,,,,
2020-07-27,Amazonas,Itacoatiara,16.0,10.0,,,35.0,-19.0
2020-07-28,Amazonas,Itacoatiara,16.0,11.0,,,44.0,-16.0
2020-07-29,Amazonas,Itacoatiara,15.0,8.0,,,47.0,-19.0
2020-07-30,Amazonas,Itacoatiara,15.0,7.0,,,53.0,-13.0
2020-07-31,Amazonas,Itacoatiara,13.0,13.0,,,63.0,-4.0
2020-08-01,Amazonas,Itacoatiara,,27.0,,,56.0,1.0
2020-08-02,Amazonas,Itacoatiara,,29.0,,,,
2020-08-03,Amazonas,Itacoatiara,15.0,10.0,,,60.0,
2020-08-04,Amazonas,Itacoatiara,15.0,9.0,,,63.0,
2020-08-05,Amazonas,Itacoatiara,14.0,10.0,,,57.0,-3.0
2020-08-06,Amazonas,Itacoatiara,15.0,10.0,,,46.0,-4.0
2020-08-07,Amazonas,Itacoatiara,15.0,10.0,,,52.0,-5.0
2020-08-08,Amazonas,Itacoatiara,,24.0,,,54.0,5.0
2020-08-09,Amazonas,Itacoatiara,,37.0,,,,
2020-08-10,Amazonas,Itacoatiara,14.0,10.0,,,46.0,
2020-08-11,Amazonas,Itacoatiara,17.0,9.0,,,44.0,-19.0
2020-08-12,Amazonas,Itacoatiara,16.0,8.0,,,37.0,-16.0
2020-08-13,Amazonas,Itacoatiara,16.0,11.0,,,39.0,-12.0
2020-08-14,Amazonas,Itacoatiara,18.0,13.0,,,47.0,-16.0
2020-08-15,Amazonas,Itacoatiara,,20.0,,,34.0,-11.0
2020-08-16,Amazonas,Itacoatiara,,16.0,,,,
2020-08-17,Amazonas,Itacoatiara,16.0,,,,,
2020-08-18,Amazonas,Itacoatiara,14.0,,,,,
2020-08-19,Amazonas,Itacoatiara,14.0,,,,,
2020-08-20,Amazonas,Itacoatiara,17.0,,,,,
2020-08-21,Amazonas,Itacoatiara,17.0,,,,,
2020-08-24,Amazonas,Itacoatiara,15.0,,,,,
2020-08-25,Amazonas,Itacoatiara,15.0,,,,,
2020-08-26,Amazonas,Itacoatiara,14.0,,,,,
2020-08-27,Amazonas,Itacoatiara,15.0,,,,,
2020-08-28,Amazonas,Itacoatiara,14.0,,,,,
2020-08-31,Amazonas,Itacoatiara,13.0,,,,,
2020-09-01,Amazonas,Itacoatiara,14.0,,,,,
2020-09-02,Amazonas,Itacoatiara,13.0,,,,,
2020-09-03,Amazonas,Itacoatiara,14.0,,,,,
2020-09-04,Amazonas,Itacoatiara,14.0,,,,,
2020-09-09,Amazonas,Itacoatiara,13.0,,,,,
2020-09-10,Amazonas,Itacoatiara,15.0,,,,,
2020-09-11,Amazonas,Itacoatiara,16.0,19.0,,,42.0,17.0
2020-09-12,Amazonas,Itacoatiara,,23.0,,,35.0,25.0
2020-09-13,Amazonas,Itacoatiara,,22.0,,,,
2020-09-14,Amazonas,Itacoatiara,15.0,20.0,,,33.0,
2020-09-15,Amazonas,Itacoatiara,17.0,20.0,,,45.0,
2020-09-16,Amazonas,Itacoatiara,15.0,18.0,,,37.0,7.0
2020-09-17,Amazonas,Itacoatiara,17.0,15.0,,,30.0,6.0
2020-09-18,Amazonas,Itacoatiara,18.0,20.0,,,42.0,6.0
2020-09-19,Amazonas,Itacoatiara,,22.0,,,31.0,15.0
2020-09-20,Amazonas,Itacoatiara,,18.0,,,,
2020-09-21,Amazonas,Itacoatiara,18.0,17.0,,,37.0,7.0
2020-09-22,Amazonas,Itacoatiara,19.0,14.0,,,37.0,
2020-09-23,Amazonas,Itacoatiara,18.0,15.0,,,40.0,-12.0
2020-09-24,Amazonas,Itacoatiara,19.0,15.0,,,33.0,-11.0
2020-09-25,Amazonas,Itacoatiara,19.0,19.0,,,37.0,-12.0
2020-09-26,Amazonas,Itacoatiara,19.0,18.0,,,28.0,-1.0
2020-09-27,Amazonas,Itacoatiara,,24.0,,,,-7.0
2020-09-28,Amazonas,Itacoatiara,17.0,20.0,,,40.0,
2020-09-29,Amazonas,Itacoatiara,16.0,15.0,,,57.0,
2020-09-30,Amazonas,Itacoatiara,13.0,13.0,,,60.0,7.0
2020-10-01,Amazonas,Itacoatiara,12.0,11.0,,,56.0,13.0
2020-10-02,Amazonas,Itacoatiara,14.0,13.0,,,69.0,18.0
2020-10-03,Amazonas,Itacoatiara,12.0,18.0,,,49.0,23.0
2020-10-04,Amazonas,Itacoatiara,,13.0,,,,
2020-10-05,Amazonas,Itacoatiara,12.0,14.0,,,58.0,
2020-10-06,Amazonas,Itacoatiara,12.0,11.0,,,62.0,
2020-10-07,Amazonas,Itacoatiara,12.0,14.0,,,62.0,16.0
2020-10-08,Amazonas,Itacoatiara,15.0,14.0,,,52.0,
2020-10-09,Amazonas,Itacoatiara,15.0,17.0,,,40.0,15.0
2020-10-10,Amazonas,Itacoatiara,14.0,21.0,,,37.0,29.0
2020-10-11,Amazonas,Itacoatiara,,15.0,,,,
2020-10-12,Amazonas,Itacoatiara,19.0,-26.0,,,38.0,
2020-10-13,Amazonas,Itacoatiara,16.0,9.0,,,57.0,
2020-10-14,Amazonas,Itacoatiara,15.0,12.0,,,50.0,5.0
2020-10-15,Amazonas,Itacoatiara,19.0,-3.0,,,55.0,15.0
2020-10-16,Amazonas,Itacoatiara,18.0,13.0,,,53.0,13.0
2020-10-17,Amazonas,Itacoatiara,17.0,20.0,,,41.0,13.0
2020-10-18,Amazonas,Itacoatiara,,8.0,,,,
2020-10-19,Amazonas,Itacoatiara,18.0,14.0,,,46.0,9.0
2020-10-20,Amazonas,Itacoatiara,17.0,11.0,,,55.0,
2020-10-21,Amazonas,Itacoatiara,15.0,14.0,,,57.0,9.0
2020-10-22,Amazonas,Itacoatiara,17.0,14.0,,,50.0,11.0
2020-10-23,Amazonas,Itacoatiara,18.0,17.0,,,59.0,12.0
2020-10-24,Amazonas,Itacoatiara,17.0,21.0,,,52.0,22.0
2020-10-25,Amazonas,Itacoatiara,,11.0,,,,
2020-10-26,Amazonas,Itacoatiara,17.0,17.0,,,46.0,
2020-10-27,Amazonas,Itacoatiara,17.0,14.0,,,55.0,
2020-10-28,Amazonas,Itacoatiara,16.0,3.0,,,67.0,
2020-10-29,Amazonas,Itacoatiara,16.0,18.0,,,60.0,
2020-10-30,Amazonas,Itacoatiara,15.0,14.0,,,73.0,28.0
2020-10-31,Amazonas,Itacoatiara,12.0,25.0,,,76.0,
2020-11-01,Amazonas,Itacoatiara,,17.0,,,,
2020-11-02,Amazonas,Itacoatiara,21.0,-36.0,,,33.0,6.0
2020-11-03,Amazonas,Itacoatiara,14.0,17.0,,,78.0,
2020-11-04,Amazonas,Itacoatiara,13.0,16.0,,,70.0,
2020-11-05,Amazonas,Itacoatiara,14.0,16.0,,,63.0,
2020-11-06,Amazonas,Itacoatiara,15.0,20.0,,,61.0,17.0
2020-11-07,Amazonas,Itacoatiara,14.0,30.0,,,50.0,31.0
2020-11-08,Amazonas,Itacoatiara,,13.0,,,,
2020-11-09,Amazonas,Itacoatiara,14.0,21.0,,,49.0,
2020-11-10,Amazonas,Itacoatiara,13.0,17.0,,,73.0,
2020-11-11,Amazonas,Itacoatiara,13.0,19.0,,,65.0,17.0
2020-11-12,Amazonas,Itacoatiara,14.0,19.0,,,62.0,
2020-11-13,Amazonas,Itacoatiara,12.0,22.0,,,74.0,
2020-11-14,Amazonas,Itacoatiara,11.0,29.0,,,78.0,
2020-11-15,Amazonas,Itacoatiara,,41.0,,,,
2020-11-16,Amazonas,Itacoatiara,14.0,17.0,,,58.0,
2020-11-17,Amazonas,Itacoatiara,16.0,19.0,,,62.0,
2020-11-18,Amazonas,Itacoatiara,14.0,21.0,,,57.0,15.0
2020-11-19,Amazonas,Itacoatiara,14.0,21.0,,,49.0,
2020-11-20,Amazonas,Itacoatiara,19.0,-12.0,,,49.0,16.0
2020-11-21,Amazonas,Itacoatiara,19.0,13.0,,-44.0,41.0,18.0
2020-11-22,Amazonas,Itacoatiara,,19.0,,,,
2020-11-23,Amazonas,Itacoatiara,14.0,22.0,,,53.0,
2020-11-24,Amazonas,Itacoatiara,13.0,22.0,,,56.0,
2020-11-25,Amazonas,Itacoatiara,14.0,19.0,,,51.0,2.0
2020-11-26,Amazonas,Itacoatiara,13.0,24.0,,,63.0,
2020-11-27,Amazonas,Itacoatiara,13.0,26.0,,,74.0,28.0
2020-11-28,Amazonas,Itacoatiara,13.0,33.0,,,65.0,
2020-11-29,Amazonas,Itacoatiara,,19.0,,-49.0,,
2020-11-30,Amazonas,Itacoatiara,14.0,25.0,,,72.0,
2020-12-01,Amazonas,Itacoatiara,12.0,27.0,,,79.0,
2020-12-02,Amazonas,Itacoatiara,11.0,30.0,,,82.0,
2020-12-03,Amazonas,Itacoatiara,13.0,26.0,,,74.0,
2020-12-04,Amazonas,Itacoatiara,13.0,29.0,,,69.0,32.0
2020-12-05,Amazonas,Itacoatiara,14.0,34.0,,,62.0,
2020-12-06,Amazonas,Itacoatiara,,28.0,,,,
2020-12-07,Amazonas,Itacoatiara,20.0,-1.0,,,41.0,
2020-12-08,Amazonas,Itacoatiara,18.0,-7.0,,,63.0,
2020-12-09,Amazonas,Itacoatiara,13.0,27.0,,,63.0,
2020-12-10,Amazonas,Itacoatiara,12.0,29.0,,,64.0,
2020-12-11,Amazonas,Itacoatiara,16.0,26.0,,,53.0,17.0
2020-12-12,Amazonas,Itacoatiara,14.0,31.0,,,53.0,
2020-12-13,Amazonas,Itacoatiara,,29.0,,,,
2020-12-14,Amazonas,Itacoatiara,12.0,29.0,,,49.0,
2020-12-15,Amazonas,Itacoatiara,14.0,26.0,,,68.0,
2020-12-16,Amazonas,Itacoatiara,13.0,29.0,,,65.0,
2020-12-17,Amazonas,Itacoatiara,13.0,28.0,,,65.0,
2020-12-18,Amazonas,Itacoatiara,14.0,27.0,,,74.0,29.0
2020-12-19,Amazonas,Itacoatiara,15.0,33.0,,,58.0,
2020-12-20,Amazonas,Itacoatiara,,40.0,,,,
2020-12-21,Amazonas,Itacoatiara,14.0,23.0,,,74.0,
2020-12-22,Amazonas,Itacoatiara,11.0,22.0,,,100.0,
2020-12-23,Amazonas,Itacoatiara,9.0,18.0,,,121.0,
2020-12-24,Amazonas,Itacoatiara,10.0,1.0,,,136.0,
2020-12-25,Amazonas,Itacoatiara,19.0,-39.0,,,-9.0,-23.0
2020-12-26,Amazonas,Itacoatiara,17.0,17.0,,,58.0,
2020-12-27,Amazonas,Itacoatiara,,25.0,,,,
2020-12-28,Amazonas,Itacoatiara,19.0,12.0,,,55.0,
2020-12-29,Amazonas,Itacoatiara,17.0,10.0,,,79.0,
2020-12-30,Amazonas,Itacoatiara,11.0,14.0,,,116.0,
2020-12-31,Amazonas,Itacoatiara,13.0,3.0,,,138.0,
2020-02-15,Amazonas,Manacapuru,,3.0,,,,1.0
2020-02-16,Amazonas,Manacapuru,,2.0,,-28.0,,-3.0
2020-02-17,Amazonas,Manacapuru,0.0,24.0,,,0.0,16.0
2020-02-18,Amazonas,Manacapuru,1.0,19.0,,,-5.0,17.0
2020-02-19,Amazonas,Manacapuru,-1.0,22.0,,,-7.0,-11.0
2020-02-20,Amazonas,Manacapuru,2.0,15.0,,,-8.0,-2.0
2020-02-21,Amazonas,Manacapuru,-1.0,25.0,,,9.0,9.0
2020-02-22,Amazonas,Manacapuru,,10.0,,,,3.0
2020-02-23,Amazonas,Manacapuru,,9.0,,31.0,,34.0
2020-02-24,Amazonas,Manacapuru,,-16.0,,,4.0,36.0
2020-02-25,Amazonas,Manacapuru,,-28.0,,,,12.0
2020-02-26,Amazonas,Manacapuru,,-25.0,,,-19.0,-21.0
2020-02-27,Amazonas,Manacapuru,1.0,21.0,,,-3.0,6.0
2020-02-28,Amazonas,Manacapuru,2.0,17.0,,,0.0,4.0
2020-02-29,Amazonas,Manacapuru,,13.0,,,,10.0
2020-03-01,Amazonas,Manacapuru,,5.0,,-24.0,,13.0
2020-03-02,Amazonas,Manacapuru,-2.0,29.0,,,13.0,24.0
2020-03-03,Amazonas,Manacapuru,-2.0,33.0,,,12.0,25.0
2020-03-04,Amazonas,Manacapuru,-1.0,26.0,,,9.0,3.0
2020-03-05,Amazonas,Manacapuru,1.0,21.0,,,10.0,13.0
2020-03-06,Amazonas,Manacapuru,0.0,33.0,,,15.0,15.0
2020-03-07,Amazonas,Manacapuru,,9.0,,,,17.0
2020-03-08,Amazonas,Manacapuru,,7.0,,-12.0,,25.0
2020-03-09,Amazonas,Manacapuru,-2.0,33.0,,,15.0,20.0
2020-03-10,Amazonas,Manacapuru,-1.0,39.0,,,-1.0,18.0
2020-03-11,Amazonas,Manacapuru,-1.0,28.0,,,,4.0
2020-03-12,Amazonas,Manacapuru,-1.0,29.0,,,8.0,6.0
2020-03-13,Amazonas,Manacapuru,0.0,31.0,,,10.0,5.0
2020-03-14,Amazonas,Manacapuru,,5.0,,-39.0,,-11.0
2020-03-15,Amazonas,Manacapuru,,4.0,,-22.0,,14.0
2020-03-16,Amazonas,Manacapuru,-1.0,28.0,,,13.0,8.0
2020-03-17,Amazonas,Manacapuru,0.0,24.0,,,6.0,11.0
2020-03-18,Amazonas,Manacapuru,,3.0,,,29.0,-9.0
2020-03-19,Amazonas,Manacapuru,,-4.0,,,0.0,
2020-03-20,Amazonas,Manacapuru,,-1.0,,,17.0,-12.0
2020-03-21,Amazonas,Manacapuru,,-2.0,,-26.0,,-28.0
2020-03-22,Amazonas,Manacapuru,,-16.0,,-48.0,,
2020-03-23,Amazonas,Manacapuru,,-27.0,,,,
2020-03-24,Amazonas,Manacapuru,,-25.0,,,,
2020-03-25,Amazonas,Manacapuru,,-33.0,,,,
2020-03-26,Amazonas,Manacapuru,,-30.0,,,-9.0,-41.0
2020-03-27,Amazonas,Manacapuru,,-28.0,,,-4.0,-41.0
2020-03-28,Amazonas,Manacapuru,,-23.0,,-33.0,,-54.0
2020-03-29,Amazonas,Manacapuru,,-15.0,,-54.0,,
2020-03-30,Amazonas,Manacapuru,,-26.0,,,-4.0,-33.0
2020-03-31,Amazonas,Manacapuru,,-20.0,,,-6.0,
2020-04-01,Amazonas,Manacapuru,,-27.0,,,2.0,
2020-04-02,Amazonas,Manacapuru,,-24.0,,,-4.0,
2020-04-03,Amazonas,Manacapuru,,-24.0,,,-2.0,-30.0
2020-04-04,Amazonas,Manacapuru,,-21.0,,-44.0,,-45.0
2020-04-05,Amazonas,Manacapuru,,-21.0,,-67.0,,
2020-04-06,Amazonas,Manacapuru,,-30.0,,,-4.0,
2020-04-07,Amazonas,Manacapuru,,-34.0,,,-7.0,
2020-04-08,Amazonas,Manacapuru,,-37.0,,,-13.0,
2020-04-09,Amazonas,Manacapuru,,-38.0,,,-12.0,
2020-04-10,Amazonas,Manacapuru,,-56.0,,,,
2020-04-11,Amazonas,Manacapuru,,-36.0,,-57.0,,-58.0
2020-04-12,Amazonas,Manacapuru,,-28.0,,-62.0,,
2020-04-13,Amazonas,Manacapuru,,-29.0,,,-4.0,
2020-04-14,Amazonas,Manacapuru,,-30.0,,,-20.0,
2020-04-15,Amazonas,Manacapuru,,-36.0,,,-22.0,
2020-04-16,Amazonas,Manacapuru,,-32.0,,,-24.0,
2020-04-17,Amazonas,Manacapuru,,-30.0,,,-7.0,
2020-04-18,Amazonas,Manacapuru,,-28.0,,-52.0,,-52.0
2020-04-19,Amazonas,Manacapuru,,-26.0,,-56.0,,
2020-04-20,Amazonas,Manacapuru,,-34.0,,,-12.0,
2020-04-21,Amazonas,Manacapuru,,-42.0,,,-26.0,
2020-04-22,Amazonas,Manacapuru,,-32.0,,,-5.0,
2020-04-23,Amazonas,Manacapuru,,-32.0,,,-12.0,
2020-04-24,Amazonas,Manacapuru,,-30.0,,,-6.0,
2020-04-25,Amazonas,Manacapuru,,-33.0,,-52.0,,-61.0
2020-04-26,Amazonas,Manacapuru,,-19.0,,-60.0,,
2020-04-27,Amazonas,Manacapuru,,-25.0,,,4.0,
2020-04-28,Amazonas,Manacapuru,,-23.0,,,4.0,
2020-04-29,Amazonas,Manacapuru,,-30.0,,,7.0,
2020-04-30,Amazonas,Manacapuru,,-27.0,,,13.0,
2020-05-01,Amazonas,Manacapuru,,-42.0,,,-14.0,
2020-05-02,Amazonas,Manacapuru,,-27.0,,-39.0,,-58.0
2020-05-03,Amazonas,Manacapuru,,-24.0,,-55.0,,
2020-05-04,Amazonas,Manacapuru,,-25.0,,,17.0,
2020-05-05,Amazonas,Manacapuru,,-24.0,,,25.0,
2020-05-06,Amazonas,Manacapuru,,-28.0,,,21.0,
2020-05-07,Amazonas,Manacapuru,,-28.0,,,25.0,-21.0
2020-05-08,Amazonas,Manacapuru,,-26.0,,,20.0,-22.0
2020-05-09,Amazonas,Manacapuru,,-20.0,,,,-29.0
2020-05-10,Amazonas,Manacapuru,,2.0,,-43.0,,-18.0
2020-05-11,Amazonas,Manacapuru,,-23.0,,,13.0,
2020-05-12,Amazonas,Manacapuru,,-23.0,,,6.0,
2020-05-13,Amazonas,Manacapuru,,-27.0,,,-11.0,-40.0
2020-05-14,Amazonas,Manacapuru,,-30.0,,,-7.0,
2020-05-15,Amazonas,Manacapuru,,-21.0,,,5.0,
2020-05-16,Amazonas,Manacapuru,,-19.0,,-28.0,,-44.0
2020-05-17,Amazonas,Manacapuru,,-13.0,,-49.0,,-37.0
2020-05-18,Amazonas,Manacapuru,,-22.0,,,9.0,
2020-05-19,Amazonas,Manacapuru,,-22.0,,,12.0,-17.0
2020-05-20,Amazonas,Manacapuru,,-25.0,,,4.0,-28.0
2020-05-21,Amazonas,Manacapuru,,-21.0,,,20.0,-26.0
2020-05-22,Amazonas,Manacapuru,,-19.0,,,22.0,-25.0
2020-05-23,Amazonas,Manacapuru,,-14.0,,-30.0,,-41.0
2020-05-24,Amazonas,Manacapuru,,-6.0,,-31.0,,-27.0
2020-05-25,Amazonas,Manacapuru,,-17.0,,,33.0,
2020-05-26,Amazonas,Manacapuru,,-12.0,,,19.0,-13.0
2020-05-27,Amazonas,Manacapuru,,-17.0,,,36.0,-17.0
2020-05-28,Amazonas,Manacapuru,,-13.0,,,35.0,-15.0
2020-05-29,Amazonas,Manacapuru,,-10.0,,,50.0,-11.0
2020-05-30,Amazonas,Manacapuru,,-6.0,,,,-18.0
2020-05-31,Amazonas,Manacapuru,,0.0,,-24.0,,-24.0
2020-06-01,Amazonas,Manacapuru,,-3.0,,,,0.0
2020-06-02,Amazonas,Manacapuru,,-2.0,,,35.0,5.0
2020-06-03,Amazonas,Manacapuru,,-5.0,,,39.0,-10.0
2020-06-04,Amazonas,Manacapuru,,-6.0,,,37.0,3.0
2020-06-05,Amazonas,Manacapuru,,-3.0,,,47.0,4.0
2020-06-06,Amazonas,Manacapuru,,6.0,,,,-7.0
2020-06-07,Amazonas,Manacapuru,,7.0,,-24.0,,-16.0
2020-06-08,Amazonas,Manacapuru,,4.0,,,,27.0
2020-06-09,Amazonas,Manacapuru,,4.0,,,22.0,
2020-06-10,Amazonas,Manacapuru,,0.0,,,24.0,4.0
2020-06-11,Amazonas,Manacapuru,,-20.0,,,12.0,-5.0
2020-06-12,Amazonas,Manacapuru,,-4.0,,,42.0,19.0
2020-06-13,Amazonas,Manacapuru,,11.0,,,,-6.0
2020-06-14,Amazonas,Manacapuru,,11.0,,6.0,,-4.0
2020-06-15,Amazonas,Manacapuru,,9.0,,,31.0,12.0
2020-06-16,Amazonas,Manacapuru,,9.0,,,18.0,11.0
2020-06-17,Amazonas,Manacapuru,,1.0,,,18.0,-13.0
2020-06-18,Amazonas,Manacapuru,,2.0,,,27.0,-6.0
2020-06-19,Amazonas,Manacapuru,,3.0,,,25.0,-9.0
2020-06-20,Amazonas,Manacapuru,,9.0,,,,-1.0
2020-06-21,Amazonas,Manacapuru,,16.0,,-1.0,,2.0
2020-06-22,Amazonas,Manacapuru,,5.0,,,42.0,15.0
2020-06-23,Amazonas,Manacapuru,,6.0,,,29.0,14.0
2020-06-24,Amazonas,Manacapuru,,3.0,,,32.0,0.0
2020-06-25,Amazonas,Manacapuru,,6.0,,,38.0,12.0
2020-06-26,Amazonas,Manacapuru,,8.0,,,57.0,14.0
2020-06-27,Amazonas,Manacapuru,,13.0,,,,7.0
2020-06-28,Amazonas,Manacapuru,,17.0,,10.0,,10.0
2020-06-29,Amazonas,Manacapuru,,13.0,,,,
2020-06-30,Amazonas,Manacapuru,,12.0,,,,
2020-07-01,Amazonas,Manacapuru,,10.0,,,,15.0
2020-07-02,Amazonas,Manacapuru,,10.0,,,,
2020-07-03,Amazonas,Manacapuru,,12.0,,,,
2020-07-04,Amazonas,Manacapuru,,19.0,,,,
2020-07-05,Amazonas,Manacapuru,,21.0,,11.0,,14.0
2020-07-06,Amazonas,Manacapuru,,17.0,,,,
2020-07-07,Amazonas,Manacapuru,,16.0,,,,
2020-07-08,Amazonas,Manacapuru,,11.0,,,47.0,
2020-07-09,Amazonas,Manacapuru,,10.0,,,41.0,
2020-07-10,Amazonas,Manacapuru,,14.0,,,57.0,
2020-07-11,Amazonas,Manacapuru,,18.0,,,,18.0
2020-07-12,Amazonas,Manacapuru,,19.0,,20.0,,21.0
2020-07-13,Amazonas,Manacapuru,,13.0,,,,
2020-07-14,Amazonas,Manacapuru,,10.0,,,30.0,13.0
2020-07-15,Amazonas,Manacapuru,,8.0,,,47.0,
2020-07-16,Amazonas,Manacapuru,,-6.0,,,35.0,
2020-07-17,Amazonas,Manacapuru,,4.0,,,49.0,
2020-07-18,Amazonas,Manacapuru,,15.0,,,,
2020-07-19,Amazonas,Manacapuru,,22.0,,27.0,,
2020-07-20,Amazonas,Manacapuru,,17.0,,,,
2020-07-21,Amazonas,Manacapuru,,16.0,,,46.0,
2020-07-22,Amazonas,Manacapuru,,6.0,,,,
2020-07-23,Amazonas,Manacapuru,,11.0,,,41.0,
2020-07-24,Amazonas,Manacapuru,,14.0,,,61.0,
2020-07-25,Amazonas,Manacapuru,,24.0,,,,
2020-07-26,Amazonas,Manacapuru,,22.0,,22.0,,
2020-07-27,Amazonas,Manacapuru,,18.0,,,,
2020-07-28,Amazonas,Manacapuru,,18.0,,,,
2020-07-29,Amazonas,Manacapuru,,13.0,,,,
2020-07-30,Amazonas,Manacapuru,,13.0,,,,
2020-07-31,Amazonas,Manacapuru,,18.0,,,,
2020-08-01,Amazonas,Manacapuru,,21.0,,,,
2020-08-02,Amazonas,Manacapuru,,22.0,,29.0,,
2020-08-03,Amazonas,Manacapuru,,19.0,,,,
2020-08-04,Amazonas,Manacapuru,,15.0,,,,
2020-08-05,Amazonas,Manacapuru,8.0,13.0,,,,
2020-08-06,Amazonas,Manacapuru,,12.0,,,,
2020-08-07,Amazonas,Manacapuru,,16.0,,,69.0,22.0
2020-08-08,Amazonas,Manacapuru,,23.0,,,,32.0
2020-08-09,Amazonas,Manacapuru,,34.0,,21.0,,
2020-08-10,Amazonas,Manacapuru,,12.0,,,,
2020-08-11,Amazonas,Manacapuru,,16.0,,,52.0,
2020-08-12,Amazonas,Manacapuru,,10.0,,,41.0,
2020-08-13,Amazonas,Manacapuru,,10.0,,,42.0,6.0
2020-08-14,Amazonas,Manacapuru,,11.0,,,41.0,
2020-08-15,Amazonas,Manacapuru,,20.0,,,,13.0
2020-08-16,Amazonas,Manacapuru,,22.0,,27.0,,18.0
2020-08-19,Amazonas,Manacapuru,7.0,,,,,
2020-08-26,Amazonas,Manacapuru,8.0,,,,,
2020-08-27,Amazonas,Manacapuru,8.0,,,,,
2020-09-01,Amazonas,Manacapuru,6.0,,,,,
2020-09-02,Amazonas,Manacapuru,6.0,,,,,
2020-09-03,Amazonas,Manacapuru,7.0,,,,,
2020-09-04,Amazonas,Manacapuru,7.0,,,,,
2020-09-08,Amazonas,Manacapuru,5.0,,,,,
2020-09-09,Amazonas,Manacapuru,6.0,,,,,
2020-09-11,Amazonas,Manacapuru,,22.0,,,,42.0
2020-09-12,Amazonas,Manacapuru,,21.0,,,,40.0
2020-09-13,Amazonas,Manacapuru,,19.0,,47.0,,43.0
2020-09-14,Amazonas,Manacapuru,8.0,30.0,,,,45.0
2020-09-15,Amazonas,Manacapuru,8.0,32.0,,,53.0,48.0
2020-09-16,Amazonas,Manacapuru,6.0,20.0,,,,46.0
2020-09-17,Amazonas,Manacapuru,11.0,23.0,,,,24.0
2020-09-18,Amazonas,Manacapuru,,22.0,,,,30.0
2020-09-19,Amazonas,Manacapuru,,20.0,,,,37.0
2020-09-20,Amazonas,Manacapuru,,18.0,,49.0,,25.0
2020-09-21,Amazonas,Manacapuru,,23.0,,,,33.0
2020-09-22,Amazonas,Manacapuru,,18.0,,,53.0,23.0
2020-09-23,Amazonas,Manacapuru,9.0,19.0,,,,9.0
2020-09-24,Amazonas,Manacapuru,10.0,14.0,,,49.0,13.0
2020-09-25,Amazonas,Manacapuru,10.0,14.0,,,61.0,23.0
